title,time,origin,author,article,latitude,longitude
温州高速路政宣传普法进源头,时间：2017-05-11,来源：温州市公路局,作者：胡云龙 邵秀文, 5月10日上午，温州高速路政大队五中队联合六中队在潘桥物流中心对运输企业、各驾驶员开展“路政宣传月”活动，宣传路政相关法律法规，进一步强化源头治超。 在宣传过程中，路政执法人员通过现场咨询、流动宣传等多种方式，积极向运输企业详细介绍了《公路法》、《公路保护条例》、《超限运输车辆行驶公路管理规定》等相关法律法规的有关规定，讲解了车辆超限超载给公路桥梁和社会带来的危害性，强调源头治超工作的重要性、必要性和长期性，要求各企业对运输车辆加强源头管理，并规范装载防止车辆超限运输以及避免造成路面撒落。又主动与车主、驾驶员们进行深入交流，讲解公路保护知识及注意事项，并现场解答国家有关禁止超限超载运输等货车司机普遍关心的热点问题，让更多的群众懂法、知法、守法、用法，形成人人爱路护路的良好社会氛围。 此次宣传活动共发放《中华人民共和国公路法》、《公路安全保护条例》、《超限运输车辆行驶公路管理规定》（交通部62号令）和浙江省高速地图等公路法律法规宣传资料和图册300余份，接受法律法规咨询50余次。本次活动通过开展走进企业宣传活动，进一步强化了源头管理，为营造良好的治超环境奠定了基础。,19.4206657,-152.6093
平阳公路15辆新型养护车投入使用,时间：2017-05-11,来源：平阳县交通运输局  温州市公路局,作者：章婷婷, 日前，平阳公路日常养护车辆更新交接仪式在平阳县公路管理局举行。15辆新型养护车正式投入使用。 “车改”是为彻底杜绝农用车车斗搭载民工等客货混装现象，改善养护工人工作出行环境，消除安全隐患为目的。为此，平阳公路局领导高度重视，召开专题会议，统一思想，认真研究、制定整治方案，多层次召开会议，加强学习，增强全局上下干部职工、养护工人和机驾人员的安全意识。走访车行，排摸车型和车价情况，形成共识选定车型，动员在岗租赁车主限时进行更换优先租赁，并主动联系其他潜在客户。由局里牵头，一次性购入15辆双排座自卸带斗车，每一辆车配备一名机驾人员。 新车的购入和投入使用不仅保障了养护工人的人身安全，改善他们的作业环境，而且提升了公路养护整体形象。,19.4206657,-152.6093
温州龙港大桥项目部献爱于走失儿童获驻地群众点赞,时间：2017-05-11,来源：温州市交通工程质量监督局,作者：贾述荣," 5月10日下午,中铁上海工程局集团有限公司温州龙港大桥(鳌江一桥)项目驻地，传来小孩撕心裂肺的哭闹时,项目管理人员及时给予安慰,使这名走失儿童瞬间被爱包围。 5月10日5点左右，正在回办公室的项目管理人员韩亚希听见项目驻地有儿童的哭闹声，因为项目部没有儿童暂住，引起了小韩的关注，寻声望见一名儿童双脚沾面污泥，脸都哭花了，满眼都是恐惧，小韩马上把孩子揽在怀中，给孩子擦眼泪，嘘寒问暖给予安慰，并带孩子到宿舍找好吃的食品，孩子得到了安慰，停止了哭闹，项目部及时把儿童走失情况报警给龙港警方，并发动员工在项目驻地附近居民区帮助儿童寻找家长，当警方赶到后，项目部与警方交接，带着未能帮助儿童找到家长的遗憾，望着警车远去。 围观的群众对中铁友爱行为给予高度夸奖，大桥项目部员工、也为自己能为驻地群众危难时给予力所能及的帮助，感到高兴。",19.4206657,-152.6093
鹿城区交通局黄飞达局长带队调研双屿至藤桥公路建设工程,时间：2017-05-11,来源：温州市交通工程质量监督局,作者：缪定华, 为了有序推进鹿城区公路工程建设工作及“一带一路”国际合作高峰论坛期间的安全生产工作，5月10日，鹿城区交通运输局黄飞达局长带队调研双屿至藤桥公路建设工程，区交通质监站、区交建办、建设单位、监理单位、施工单位相关人员陪同调研。,19.4206657,-152.6093
乐清港航联合乐清湾海事处开展砂石码头大检查,时间：2017-05-11,来源：市港航局,作者：叶丹丹, 港航联合乐清湾海事处开展砂石码头大检查 昨日，乐清市港航管理局联合乐清湾海事局开展砂石码头大检查。乐清港航综合执法科、法规科以及七里港航管理所9名执法人员参与此次执法检查，一共出动了3辆执法车辆。 此次综合执法的重点是砂石企业的经营资质、吊机安全检测、靠泊船舶证件是否齐全以及有无违法使用岸线情况等。在巡查过程中，执法人员对靠泊的砂船进行逐一登记并要求其出示营运证；对于经营证件过期的码头，执法人员要求其当场停止码头作业，限时办结相关手续并告知其在规定时间内约谈；对于相关证件即将过期却迟迟不肯办理手续的业主，执法人员轮番耐心劝解并告知其危害，动之以情、晓之以理，最终得到业主理解，表态会马上办理相关手续。  此次执法检查对违法船主及企业起到一定警示作用，今后还对该码头区域加强巡查力度，进一步规范砂石码头作业秩序，营造安全有序的水上交通环境。,19.4206657,-152.6093
瓯海区交通局召开2017年基层执法单位作风巡查动员会,时间：2017-05-11,来源：瓯海区交通运输局,作者：林谷, 5月11日，瓯海区交通局（公路局）召开2017年基层执法单位作风巡查动员会。 基层执法单位作风巡察组第二组，局机关及下属基层执法单位全体同志参加会议。会议由瓯海区交通局纪检书记、副局长黄海凡主持。 区属基层执法单位作风巡察组首先作了动员部署讲话，对作风巡查的内容方式和重要意义及相关要求做了详细的说明。会议指出，此次动员会标志着对区交通局及其基层执法单位的巡查工作正式开始，这次巡查的重点对象为瓯海公路局中层以及以上干部，为进一步改进党员干部工作作风，努力营造干部清正、政府清廉、政治清明的良好政治生态。 会上，瓯海区交通局党委书记、局长金剑欣作了动员发言，一是统一思想、端正态度，切实增强接受巡查监督的政治自觉；二是精心组织、积极配合，切实保障巡查工作顺利开展；三是即知即改，狠抓整改，合力推进瓯海交通事业持续发展。他要求，全局上下要坚决贯彻落实此次动员部署会精神，要主动接受监督，积极整改落实，切实筑牢交通建设底线，努力营造瓯海交通新氛围，确保巡查工作顺利开展。 据悉，下步巡察组将聚焦干部群众反映强烈的问题，通过张贴巡查公告，公布举报电话，设置信访举报箱，召开座谈会和个别谈话等方式在局机关及其基层执法单位开展实地巡查。,19.4206657,-152.6093
温州市交通质监局率全省之先承接铁路与轨道质量安全监管职能,时间：2017-05-11,来源：温州市交通工程质量监督局,作者：林忠辉, 5月9日，经温州市机构编制委员会批准，明确将全市铁路与轨道交通工程质量安全监管职能由温州市交通质监局承担，增挂市铁路与轨道交通工程质量安全监督站牌子。这意味着，温州市交通质监局率全省之先履行铁路与轨道交通工程监管职能，为加快构建现代综合交通监管体系迈出坚实步伐。 “十三五”期间，全省铁路项目将掀起建设高潮，其中地方铁路项目将发挥主力军的作用，呈现全面铺开的攻坚态势。目前，经国家发改委和浙江省发改委批准，温州市在建铁路与轨道交通项目共有4个，包括乐清湾港区铁路支线工程，建设总里程76.712km总投资68.09亿元，温州市域铁路近期规划建设S1线一期工程、S2线一期工程和S3线一期工程，建设里程约460公里，投资约470亿元，建设规模大、项目专业性强、技术要求高。为此，去年以来，温州市交通质监局在切实履行原有职能的同时，适应交通大部制改革的新要求，积极做好铁路与轨道交通工程质量安全监督的调研和摸底，开展专业人才业务培训，为履行监督新职能做好前期准备。 此次新职能的顺利承接，将对交通质监监管能力和服务水平提出新的更高要求，下一步，温州市交通质监局将主动作为，优化资源，引进人才，强化技术力量，为依法履行铁路与轨道交通监管工作发挥积极作用。,19.4206657,-152.6093
市港航管理局副局长夏鸣一行到泰顺、文成指导港航最美行业创建工作,时间：2017-05-11,来源：文成县交通运输局 市港航管理局,作者：胡立鑫 卓婷婷, 5月9日-10日，温州市港航管理局副局长夏鸣带领市港航局人事处、执法三大队相关负责人到泰顺、文成督查指导基层港航系统最美行业创建活动。　　指导组听取了泰顺、文成就前阶段工作开展和最美行业创建情况及下一步最美行业创建活动工作思路的汇报。市港航局人事处和执法三大队结合自身经验和做法进行了指导和交流。 夏鸣副局长要求：一要用心提炼，最美行业创建工作难易与否，关键看用心程度，要做好平时素材积累的基础工作，并从中提炼出自身的亮点；二要自我挖潜，要立足辖区实际，以最美创建为抓手，扎实推动行业管理水平和服务形象的提升，并从管理和服务当中找到侧重点，促进最美行业创建活动质量的提高；三要抓住特色，突出比较优势，发挥自身的长处和特色，打造创建亮点，全面深入开展港航最美行业创建活动，不断提升行业文明创建的水平；四是继续加强行业管理工作，切实把工作落到实处，并要在日常的工作中多提炼，多总结，多角度去挖掘，让最美创建和日常工作相得益彰。,19.4206657,-152.6093
市港航局学做结合，推进“两学一做”学习教育常态化制度化,时间：2017-05-11,来源：市港航局,作者：潘珊珊  陈晓静,“两学一做”学习教育是坚持思想建党、组织建党、制度治党紧密结合的有力抓手，是不断加强党的思想政治建设的有效途径，是全面从严治党的战略性、基础性工程。一年来，我们坚持全覆盖、常态化、重创新、求实效推动学习教育取得明显成效。从广大党员干部“四个意识”显著增强，到党内政治生活更加严格规范，党建工作水平不断提升，党内生机活力不断增强。,19.4206657,-152.6093
洞头区港航局组织辖区企业进行消防应急演练,时间：2017-05-11,来源： 洞头区交通运输局 温州市港航局,作者：叶明志, 为进一步提高辖区企业灭火救援技能和应急疏散能力，5月10日，洞头区港航局组织港口企业进行二季度消防应急演练，演练行动由中石化销售有限公司浙江洞头石油分公司具体实施，辖区温州三盘港码头有限公司和浙江宏泰混凝土有限公司企业相关人员现场观摩学习。,19.4206657,-152.6093
鹿城区交通运输系统开展民兵整组集中点验,时间：2017-05-11,来源：鹿城区交通运输局,作者：徐伊梦,为贯彻落实鹿城区人民武装部关于《2017年度鹿城区民兵整组工作》通知精神，扎实推进鹿城区后备力量建设，5月9日上午，鹿城区交通运输局在办公楼大院开展了区交通系统基干民兵集中点验。,19.4206657,-152.6093
温州市新增乐清、苍南两个网约车从业资格考点,时间：2017-05-11,来源：温州市运管局,作者：胡炎桢 金向永, 5月10日，温州市道路运输从业人员资格考试考点优化部署会在温州市运管局召开。市运管局驾培处、审批处、出租处相关人员参会，乐清、苍南运管局驾培科负责人、乐清市畅达机动车驾驶员培训有限公司、苍南九龙职业培训学校负责人也参加了会议。会议由市运管局驾培处处长陈用银主持。,19.4206657,-152.6093
瓯海区交通运输局以面商力促泽雅2017年议提案办理,时间：2017-05-10,来源：瓯海区交通局,作者：林海策, 为加快推进涉及泽雅镇2017年区党代会、人大和政协议提案办理工作，5月10日下午，瓯海区交通运输局党组书记、局长金剑欣带领分管班子成员、局机关及区公路局相关科室负责人，赴泽雅镇召开涉及泽雅镇议提案办理面商会。泽雅镇人大主席林胜国、副镇长陈冬成及相关代表、委员参加会议。 2017年，区交通运输局共收到涉及泽雅镇的区党代表、人大代表建议及政协委员提案14件。其中，党代表建议3件（主办1件，会办2件）、人大代表建议主办件6件、政协提案5件（主办4件、会办1件）。这些建议和提案涵盖了泽雅镇路网建设、民生交通和景区提升等方面的重点、热点问题，具有很强的专业性和针对性。 会上，与会党代表、人大代表和政协委员畅所欲言，对建议和提案进行了深入阐述和进一步呼吁，并提出了相应要求。随后，与会人员就议提案进行了深入的探讨。最后，金剑欣局长、分管班子成员及具体经办人耐心、细致地答复和解释了议提案的办理意见、思路及难点。与会代表、委员对区交通运输局议提案办理工作表示了肯定。金剑欣局长表示，瓯海区交通运输局历来高度重视议提案办理工作。下一步将充分立足实际，加快推进涉泽雅议提案办理工作，使泽雅百姓能够更好的享受交通。,19.4206657,-152.6093
温州甬台温高速开展《桥梁加固维修技术》培训,时间：2017-05-10,来源：温州甬台温高速,作者：毛浩枫, 5月6日，温州甬台温高速组织开展《桥梁加固维修技术》培训，特邀交通运输部公路科学研究院博士于泳波授课，温州甬台温高速工程技术部、企业管理与规划部、安全管理部20余人参加培训。,19.4206657,-152.6093
235国道泰顺司前至罗阳段改建工程可行性研究报告评审会顺利召开,时间：2017-05-10,来源：泰顺县交通运输局,作者：董志坚 王甫, 5月9日，235国道泰顺司前至罗阳段改建工程可行性研究报告评审会在泰顺县顺利召开。此项目路线总长约13.458km，估算总投资额为122461.81万元，建筑安装工程费约为96369.35万元。,19.4206657,-152.6093
泰顺路政举行普法送法服务活动,时间：2017-05-10,来源：泰顺县交通运输局 温州市公路局,作者：庄孔旭, 为进一步提高群众爱路护路意识，营造和谐路政管理氛围，切实有效地保护公路建设成果，保障公路完好、安全、畅通，5月9日上午，泰顺县公路路政管理大队以第三个全国路政宣传月为契机，加大宣传力度组织路政工作人员到罗阳镇人民广场举行普法送法服务活动。现场发放宣传资料700多份。 针对山区道路公路护栏被随意拆除这一症结难题，近一个月来，泰顺路政加强泰顺当地主流媒体的沟通联系，先后4次通过泰顺电视台深层次的宣传报道，深度聚焦公路护栏，广泛宣传普及公路路政管理法律法规和规章。其次，加强与公路沿线的乡、镇、社区联系协调，积极赢取其他部门的理解与配合。同时，加强与公安交警部门，辖区派出所的联动配合，对屡教不改，擅自拆除公路护栏造成严重后果的予以严厉打击。 接下来，路政大队将进一步开展好“走进机关、走进企业、走进校园、走进社区、走进村镇”的送法服务和走访活动；在S228超限运输检测站、各路政中队悬挂以“爱护公路、服务出行”为主题的横幅标语，在公路主线两侧、跨线桥、休闲区（停靠站）、各公路站等显要位置喷刷宣传标语，张贴宣传画，并充分利用公路沿线电子显示屏、情报板、路政巡查车电子显示屏等开展24小时滚动宣传。形成全社会了解、关心、重视、参与路政管理工作的良好氛围。,19.4206657,-152.6093
温州高速路政大队聘任王平律师为高速路政法律顾问,时间：2017-05-10,来源：温州市公路局,作者：梁而庄, 5月9日上午，温州市公路路政管理支队高速公路大队在高速路政管理大楼会议室举行法律顾问聘任签约仪式，聘请北京盈科（温州）律师事务所王平律师担任高速路政法律顾问。高速路政副书记胡志平与王平律师签订了聘任合同书。温州高速路政大队与盈科温州华商团队签订战略合作协议，由华商团队为温州高速路政大队提供法律服务，担任法律顾问，为建设法治路政献计献策，让高速路政法制建设再上新台阶。 王平律师表示，受聘为高速路政法律顾问，是一种荣誉，更是一份责任，将充分发挥自身的法律专业知识优势，勤勉尽责，开展相关法律咨询和培训，积极为高速路政的重大决策、案卷制作、执法程序等提供法律咨询，为高速路政的法治建设作贡献。他还表示，律师的法院经验结合高速路政的执法经验，双方互相合作，能更好的为人民服务。 致辞中，胡志平同志提出希望借助盈科律师专业法律知识完善高速路政的执法程序，让执法更为规范。他说，高速路政的同志执法经验丰富，但难免会存在些执法瑕疵，希望以后盈科律师能为执法一线人员解决执法困惑、提供专业的法律意见，从而提高高速路政执法队伍素质。同时，还要求王平律师深入研究如何更好地提供合适的法律服务，确保高速路政一线法律服务落实到位。,19.4206657,-152.6093
昆鳌快速联系通道工程举行竣工验收会议,时间：2017-05-10,来源：平阳县交通运输局,作者：应辉景, 5月9日，昆鳌快速联系通道工程举行竣工验收会议，温州市交通工程质量监督局、平阳县安监局、县交警大队、县公路局等相关单位参加了会议。,19.4206657,-152.6093
市交通运输局局长董庆华调研乐清湾港区,时间：2017-05-10,来源：乐清市交通运输局 市港航局,作者：包秀红 陈穆仙, 5月9日，温州市交通运输局局长董庆华到乐清调研综合交通工作，乐清市副市长沈林杰陪同调研。,19.4206657,-152.6093
温州绕北二期工程开展“安全应急急救知识培训”活动,时间：2017-05-10,来源：温州市交通工程质量监督局,作者：金立华, 5月8日，温州绕城高速公路北线二期工程建设管理处组织举办“安全应急急救知识培训”活动。此次培训活动特邀请乐清市质监局、乐清市红十字会专家授课，绕北二期管理处及各参建单位共计50多人参加，并考取了救护员证。,19.4206657,-152.6093
温州市运管局参加市禁毒办联合执法行动,时间：2017-05-10,来源：温州运管局,作者：陈优伟,市运管局参加市禁毒办联合执法行动 根据市禁毒委员会办公室开展打击易制毒化学品联合执法行动的统一安排，5月8日上午10许，温州市运管局与市公安、安监、市场监管执法人员共同组成的综合执法队伍，在市区沈岙路段设卡，对涉嫌违法车辆进行联合检查。 本次联合执法由市公安部门牵头，运管等部门参与，各部门执法人员依法履行职责，认真对过往的涉嫌违法车辆开展检查。设卡检查点位于温州与青田交界处，过往货运车辆较多，执法人员有条不紊、细致检查，认真检查车辆载货情况及驾驶员携带证件、手续是否齐全、合法，在近2小时时间内共检查了11辆大型货运车辆。执法人员在忙碌工作的同时，做到规范执法、文明执法，当驾驶员被检查完开车走时，执法人员都微笑着说句：“请注意安全，小心行驶”。 当天上午各部门执法人员在现场未查获违法行为，这在一定程度上反映出温州市化学品生产、经营、运输单位对守法经营、安全生产逾加重视，在落实相关规定方面也越来越规范到位。 下一步，温州市运管局将继续积极参与市禁毒办组织的联合执法行动，依法加强对危化品违法运输经营行为的监管力度，督促运输企业加强危化品储存运输安全管理，进一步排查消除事故隐患，确保行业安全、规范、稳定。,19.4206657,-152.6093
“帮扶老幼，传递善行” 永嘉港航部门开展党员志愿者服务活动,时间：2017-05-10,来源：永嘉县交通运输局 市港航局,作者：徐丽群, 5月9日，永嘉县港航管理局与永嘉县轮船公司共同在瓯北码头举办了“帮扶老幼，传递善行”党员志愿者服务活动。  码头风浪较大，靠泊的船舶摇晃不定，乘客特别是老幼人员在过轮渡时需要注意安全，故将本次志愿者活动定为在瓯北码头轮渡处帮扶老幼，在安检处以及渡轮中帮助维持好秩序并维护好渡轮环境。党员们统一穿着志愿者马甲，主动接受群众评议和社会监督。通过本次活动，不仅发挥了党员的先锋模范作用，强化了组织纪律观念，增强了党员的身份意识和责任意识；也增强党员服务基层的意识，牢固树立了为人民服务的宗旨，以实际行动树立了交通系统党员的良好形象。,19.4206657,-152.6093
洞头：号角已吹响，路政队伍行动起来,时间：2017-05-10,来源：洞头区交通运输局,作者：黄晓曦, 5月9日下午15时，为深入贴近社会，全面提升宣传效果。洞头公路局组织温州瓯江口新区、洞头区乡镇街道、交警大队、涉路施工单位、货运企业的代表以及我们海霞护路队参加“路政宣传月”启动仪式。 此次“路政宣传月”活动以“爱护公路，服务出行”为主题，结合近年来发生的影响公路安全、畅通的典型案例以及保障出行方面的具体措施，突出展示路政管理工作在服务社会公众出行方面发挥的重要作用，形成爱路护路的良好氛围。 现场，公路局女职工与海霞女子民兵志愿者成立护路队，辅助公路法规宣传、公路抢险、涉路养护职责。 活动共印制发放宣传单500张，宣传册100册，出动宣传人员80人次，宣传车2台，设置大型拱门、宣传气球，并宣传条幅6条。公路局女职工与海霞女子民兵志愿者成立护路队，主要职责：公路法规宣传、公路抢险、涉路养护职责。成立后与涉路管养、辅助公路管养。 路政大队将进一步利用现有资源，扎实开展宣传工作。借助新闻媒体、互联网、官方微博、微信等宣传方式扩大宣传影响力。我们将以本次“路政宣传月”活动为契机，加快建立健全路政管理的长效宣传机制，深入有效的开展路政宣传工作，充分展示路政管理特色，积极争取社会公众对路政执法的理解和支持。,19.4206657,-152.6093
谁说巾帼让须眉，海霞护路来组队,时间：2017-05-10,来源：洞头公路管理局,作者：林润菁," 5月9日下午，对于公路局几位年轻的女路政员来说是一个特殊的日子。随着“海霞护路队”旗帜的交接，一支特殊的女子护路队正式成立。这支队伍由6名女路政员与6名女民兵组成，她们将共同参与公路局日常应急抢险、公路养护、路政管理、法律宣传等活动。 “海霞护路队”的概念其实很早就提出过，在以往的公路治超、应急抢险中，出现更多的往往是男性路政员和养护工的身影，公路局给外界的印象也以阳刚，硬性为主，而执法对象也以男性偏多，在执法过程中容易产生分歧和矛盾。怎么样更好发挥公路局局女性职工的作用，在执法过程中能够用更温和的手段，以柔克刚，充分体现“人性执法”，这一直是洞头公路局不断在摸索的执法新方式。 护路队成立后，将以全国爱国主义教育基地和国防教育基地——洞头先锋女子民兵连纪念馆为载体，组织路政人员在基地中进行学习和队伍训练，体验、感受、传承海霞文化，弘扬海霞精神，让路政人员形成“能吃苦、能战斗,作风顽强、技术过硬”的现代化公路队伍。 同时，公路管理人员将公路养护知识传授给海霞民兵，让她们熟悉公路，掌握公路基本知识，从而形成“爱路、护路”的良好习惯。 今后，“海霞护路队”会在路政执法、应急抢险等各项任务重中扮演特殊又重要的角色，在公路局日常工作中展示不一样的巾帼风采。",19.4206657,-152.6093
温州市运管局向驾校教练员发送“温馨提醒”,时间：2017-05-09,来源：温州市运管局,作者：胡炎桢  金向永, 今年以来，温州市运管局针对驾培行业存在学时虚假行为，采取多种手段启动专项打击行动。为方便各驾校自查自纠，日前，温州市运管局向各驾校负责人和全体教练员发送了一则“温馨提醒”，取得良好效果。 “对后台‘跑马机’制造虚假学时、一人多车而异地进行‘跑马’及充学时、利用拍照器制造假教学图片、故意损坏拍摄设备、收受或索取学员财务被举报等恶劣违章行为，运管部门将从严从快查出并曝光。”这则“温馨提醒”发送后，引起了每个教练员的警觉和重视。据个别校长反映，部分教练员看到“温馨提醒”内容后，主动拆除作假芯片，市场上传销的作假设备价格也由原先的500-600元降到200-300元。 当前，学时虚假打击行动还在持续。截止5月9日前，温州市运管局通过综合监管平台图像比对、现场稽查、举报核查等办法，全市共立案查处学时作假案件208起，收回作假设备近200件，有效震摄了驾培教练队伍，较好控制了学时作假行为蔓延势头。下一步，温州市运管局将继续开展学时虚假专项打击行动，规范驾培市场。,19.4206657,-152.6093
平阳县交通局局长周平调研港航工作,时间：2017-05-09,来源：市港航管理局,作者：黄文晴, 5月8日，平阳县交通运输局局长周平带队到平阳县港航管理局调研工作。 调研会上，平阳县港航管理局局长潘琪就单位概况、2016年重点工作完成情况、2017年工作思路，以及当前平阳港航发展面临的工程建设、港区发展、队伍建设等方面存在的问题进行汇报。 周平局长对平阳港航所取得的成绩予以肯定，他指出，要加强水上监管不放松，重点突出危化品、客运的监管；要完善人员资源优化配置，提升港航工作效率；要积极主动把握“十三五”港航工作思路，结合辖区实际，创新港区模式、突出工作亮点，推动港航事业长远发展。,19.4206657,-152.6093
省公路局莅临苍南检查2017年公路“三防”工作,时间：2017-05-09,来源：苍南县交通运输局 温州市公路局,作者：徐宝定 王晓晓, 5月9日下午，由省公路局周健波，嘉兴市公路局副局长叶军带队的省“三防”检查组莅临苍南检查2017年公路“三防”工作，市公路局总工陈亮、苍南公路局黄爱群局长、吴振回副局长等陪同。,19.4206657,-152.6093
宁波与温州两家交通工程试验检测公司交流技术共谋发展,时间：2017-05-09,来源：温州市交通工程质量监督局,作者：陆文斌, 5月4日下午，宁波市交通建设工程试验检测中心有限公司干啸洪副总经理一行到访温州市交通工程试验检测有限公司，进行参观学习和技术交流。 干啸洪副总经理一行在温州交通检测公司桑景红总经理的带领下实地参观了新办公大楼的试验检测场所，查看各仪器设备、试验室环境布局等情况，深入了解试验检测人员外出检测和室内日常试验检测状况，并听取了温州交通检测公司的发展历程及未来规划情况的介绍。 座谈会上，双方结合各自公司发展现状，就业务市场拓展、团队管理模式、检测手段创新、尖端人才引进、体制机制改革、科研项目合作等方面进行了深入交流，并互相探讨了传统检测公司如何拓展现有业务市场和向新兴领域延伸，以及如何借助科技创新提升市场核心竞争力等问题。 此次交流学习切实增强与兄弟公司之间沟通互动的同时，也给双方搭建了一个相互借鉴的交流平台。温州交通检测公司桑景红总经理表示，希望未来能与宁波交通检测公司成为合作战略同盟，进一步加强行业领域的技术交流与合作，提升双方的综合实力。,19.4206657,-152.6093
温州市交邮工会刘允平主任调研指导市交通工程试验检测公司,时间：2017-05-09,来源：温州市交通工程质量监督局,作者：陆文斌," 5月4日下午,温州市交邮工会刘允平主任到市交通工程试验检测有限公司，就公司经营及工会开展情况进行调研指导。",19.4206657,-152.6093
温州绕城高速西南线工程第4标段部分桥梁工程中间交工验收完成,时间：2017-05-09,来源：温州市交通工程质量监督局,作者：李仲来、刘晓丽, 5月8日，由土建监理单位组织对绕西南工程第4标段部分桥梁工程中间交工验收。参加人员有绕西南公司工程部李仲来、业主代表胡国忠及土建单位、监理单位、路面单位、设计单位、交安单位、交工检测等单位代表。,19.4206657,-152.6093
"“520为爱奔跑”！在""诗画永嘉.美丽公路""将上演乡村马拉松比赛",时间：2017-05-09,来源：永嘉县交通运输局 温州市公路局,作者： 叶迈峰, 为巩固农村文化体育建设活动成果，丰富广大人民群众文化体育生活，展现永嘉美丽公路和山水风光之美，增进爱人、家人、友人之间的爱情、亲情和友情，传递爱心，共促和谐，弘扬社会主义核心价值观。2017“为爱奔跑”乡村马拉松比赛，即将于5月20日在风景名胜区大若岩镇陶公洞外停车场举行。　　本次活动以520“为爱奔跑”为主题，以一个单位、一个家庭、一对情侣、两个好友或以上为参赛对象，5月20日上午8:30开始。比赛线路以S223南复线、九黄线为主线路，经过村庄以：黄潭村—李茅村—陈岙村—蒋山村—寺前村—桐州村—九房村—埭头村—李大屋村—龙垟村—水云村—陶公洞—陶公洞外停车场(终点)，全程：约15公里。　　比赛设多项奖项，有创意造型奖、上镜跑姿奖、超爱团队奖、全民随手拍奖、最具人气产品奖等奖项。凡参加者，只要跑到终点均可获得本次马拉松纪念奖章一枚，并参与现场微信互动抽奖，大奖(价值5000元奖品)。,19.4206657,-152.6093
平阳县运管局召开机动车维修管理工作会议,时间：2017-05-09,来源：温州运管局,作者：郑蓓蕾, 5月5日下午，平阳县运管局召开全县机动车维修管理工作会议，维修科、稽查安全科、各辖区所所长及全县一二类维修企业负责人、美容装潢、快修企业代表共80多人参加会议。 会上，维修科负责人对2016年维修企业信用考核情况进行总结，并对16家在2016年信用考核中获得AAA级维修企业进行授牌，企业代表并做了表态发言。同时还对2017年重点工作进行了说明，依据《温州市机动车维修业“十三五”发展规划》和省运管局、市交通运输局维修工作要点和目标考核要求，2017年要做好三方面工作：一是依法推进行业监管体系建设；二是逐步完善行业诚信体系建设；三是加强和引导行业服务体系建设。在会上，还重点提出维修企业剿灭劣五类水的整治方案，和废铅酸蓄电池、废机油规范管理等相关工作。 最后，林军副局长对2017年机动车维修管理工作提出三点要求，一是继续完善信用考核机制体制，提升维修企业服务质量；二是强化市场监管，提升执法水平；三是发挥机动车维修协会作用，促进全县维修行业健康发展。,19.4206657,-152.6093
苍南汽车北站正式启用,时间：2017-05-09,来源：苍南县交通运输局 温州市运管局,作者：苏科 吴颖颖, 5月9日上午，苍南客运中心站搬迁暨汽车北站启用仪式顺利举行。苍南县领导黄荣定、胡长虹、白洪楞、汪泽斌、丁振俊、于春华，县直属有关单位和各乡镇领导等参加仪式活动。县委书记黄荣定宣布汽车北站正式启用，县委副书记胡长虹主持仪式活动，常务副县长白洪楞发表讲话。,19.4206657,-152.6093
省政协副主席黄旭明督查鹿城“两路两侧”“四边三化”整治工作,时间：2017-05-09,来源：鹿城区交通运输局 温州市公路局,作者：王令丰, 5月8日下午，省政协副主席黄旭明一行在区政府主席徐强的陪同下，对鹿城的省政协“两路两侧”“四边三化”专项民主监督发现问题点整治情况进行督查，区交通运输局及南郊街道负责人陪同督查。 黄旭明副主席一行到金温铁路（货线）南郊段视察，重点对金温铁路（货线）K238+025-120桥下乱停乱放整治情况进行督查，听取了区交通运输局、山福镇负责人的整治工作汇报，详细了解整治过程中存在的困难和问题，并查看了该问题点整改前后对比照片。黄旭明副主席充分肯定了该区 “两路两侧”“四边三化”整治工作。同时，希望鹿城区进一步落实长效机制，巩固整治工作成果，防止问题点反弹，圆满完成今年的“两路两侧”“四边三化”整治任务。,19.4206657,-152.6093
乐清交通局长张金财调研港航部门,时间：2017-05-09,来源：市港航局,作者：包秀红, 5月8日上午，新任乐清市交通运输局局长张金财带领相关科室负责人至乐清港航开展调研工作。乐清港航局局长叶建国陪同。,19.4206657,-152.6093
鹿城区交通运输局召开党风廉政建设责任制主体责任内部报告会,时间：2017-05-09,来源：鹿城区交通运输局,作者：金纤纤, 5月8日下午，鹿城区交通运输局召开党风廉政建设责任制主体责任内部报告会，会议由局党组书记、局长黄飞达主持，局领导班子成员参加，区纪委驻派第九纪检组组长祝海潮、区纪委第四纪检监察室副主任刘林蔚应邀参加。,19.4206657,-152.6093
